"44171","Madrid ","287UB",+0033.2000,12,20000801,12,20000821
"80356","Barcelona","318SW",+0013.4900,60,20000801,60,20000821
"56989","Miami Beach","028FB",+0002.9400,10,20000801,10,20000815
"21039","Munich ","239TC",+0004.4900,12,20000801,12,20000821
"97458","Londres I","226CR",+0021.8600,12,20000801,12,20000821
"94127","Munich ","240TR",+0006.2400,12,20000801,12,20000821
"7878 ","Florencia","333BB",+0003.5600,12,20000801,12,20000821
"86806","Liverpool","168TR",+0007.8900,12,20000801,12,20000821
"61348","París II ","153TR",+0007.8600,12,20000801,12,20000821
"59119","París I","242TC",+0004.2300,12,20000801,12,20000821
"8083 ","Barcelona","319SW",+0016.1400,12,20000801,12,20000821
"49364","Florencia","077MA",+0003.1800,10,20000801,10,20000815
"62848","Milán","158TR",+0006.6700,12,20000801,12,20000821
"89734","Miami Beach","273PN",+0006.4100,12,20000801,12,20000821
"69876","Barcelona","067CH",+0002.3000,10,20000801,10,20000815
"12043","Roma ","214ME",+0015.0500,12,20000801,12,20000821
"88337","Miami Beach","029GC",+0003.4900,10,20000801,10,20000815
"88594","Munich ","241TR",+0008.2400,36,20000801,36,20000821
"6416 ","Londres II ","236TR",+0013.1400,12,20000801,12,20000821
"14595","Fort Lauderdale","087SE",+0002.6300,20,20000801,20,20000815
"79817","Liverpool","169TR",+0005.3000,12,20000801,12,20000821
"91439","París II ","154TR",+0004.6600,12,20000801,12,20000821
"28748","Manhattan II ","236TR",+0013.1400,12,20000801,12,20000821
"52216","Barcelona","321SW",+0018.0600,72,20000801,72,20000821
"2697 ","Barcelona","066TA",+0003.8800,10,20000801,10,20000815
"16671","Florencia","078MA",+0002.5500,10,20000801,10,20000815
"82869","Milán","159TR",+0005.1000,12,20000801,12,20000821
"92623","Manhattan I","118AM",+0004.9400,12,20000801,12,20000821
"36161","París I","243TR",+0009.6700,12,20000801,12,20000821
"47155","Roma ","215ME",+0018.5400,12,20000801,12,20000821
"35849","Munich ","242TC",+0004.2300,12,20000801,12,20000821
"5442 ","Barcelona","068DB",+0002.7400,10,20000801,10,20000815
"49624","Londres II ","237TC",+0006.3200,12,20000801,12,20000821
"38659","Miami Beach","274RI",+0005.4200,12,20000801,12,20000821
"40309","París I","001CH",+0003.3000,10,20000801,10,20000815
"68295","Liverpool","171TC",+0002.6900,12,20000801,12,20000821
"37682","Fort Lauderdale","088SG",+0003.4000,10,20000801,10,20000815
"17768","Barcelona","322SW",+0059.4800,12,20000801,12,20000821
"78240","Madrid ","048AS",+0003.4900,10,20000801,10,20000815
"81079","Florencia","079MA",+0003.5100,20,20000801,20,20000815
"8441 ","Florencia","080MA",+0003.9500,10,20000801,10,20000815
"58121","Manhattan I","119AM",+0004.8500,12,20000801,12,20000821
"35496","París I","244TR",+0009.6700,12,20000801,12,20000821
"73266","Florencia","335GB",+0009.3100,12,20000801,12,20000821
"84039","Roma ","217CH",+0017.7300,12,20000801,12,20000821
"56900","Manhattan I","120CA",+0004.0100,12,20000801,12,20000821
"15595","Florencia","334RF",+0006.5100,12,20000801,12,20000821
"93605","Londres I","228ME",+0020.6900,12,20000801,12,20000821
"30135","Fort Lauderdale","091HF",+0008.2800,10,20000801,10,20000815
"78290","Londres I","230CS",+0026.7400,12,20000801,12,20000821
"31748","Munich ","243TR",+0009.6700,12,20000801,12,20000821
"79478","París I","002CO",+0003.4700,10,20000801,10,20000815
"89603","Londres I","229CS",+0024.7100,12,20000801,12,20000821
"64959","Londres II ","238TR",+0009.9800,12,20000801,12,20000821
"76218","Liverpool","172TC",+0004.0200,12,20000801,12,20000821
"5401 ","Florencia","336BN",+0011.1500,12,20000801,12,20000821
"53848","Munich ","001CH",+0003.3000,10,20000801,10,20000815
"18833","Liverpool","174CS",+0011.0400,24,20000801,24,20000821
"18198","Manhattan II ","238TR",+0009.9800,12,20000801,12,20000821
"37727","Roma ","216SG",+0016.7700,12,20000801,12,20000821
"77848","París I","245TG",+0022.0700,12,20000801,12,20000821
"95768","Madrid ","049BO",+0007.0000,10,20000801,10,20000815
"80360","Florencia","081MA",+0004.9600,10,20000801,10,20000815
"18728","Milán","162TR",+0004.1800,12,20000801,12,20000821
"43727","Miami Beach","277GE",+0006.9900,12,20000801,12,20000821
"14483","Miami Beach","032PA",+0006.8900,10,20000801,10,20000815
"9829 ","Londres I","231CH",+0022.4900,12,20000801,12,20000821
"88952","París I","003CL",+0003.9300,10,20000801,10,20000815
"24453","Munich ","244TR",+0009.6700,12,20000801,12,20000821
"68098","Liverpool","173TG",+0019.8400,12,20000801,12,20000821
"32006","Barcelona","325GR",+0015.9300,12,20000801,12,20000821
"20887","Manhattan I","121GA",+0002.4300,12,20000801,12,20000821
"39522","Liverpool","175CS",+0005.9700,12,20000801,12,20000821
"49064","Munich ","002CO",+0003.4700,10,20000801,10,20000815
"13474","Fort Lauderdale","092KV",+0005.1800,10,20000801,10,20000815
"8372 ","Barcelona","326BN",+0006.3000,12,20000801,12,20000821
"96637","Milán","163TR",+0007.5500,12,20000801,12,20000821
"99046","Barcelona","070SO",+0002.3000,10,20000801,10,20000815
"83138","París I","246TR",+0011.8700,12,20000801,12,20000821
"42434","Barcelona","072CA",+0005.1200,10,20000801,10,20000815
"92899","Munich ","245TG",+0022.0700,12,20000801,12,20000821
"29304","Miami Beach","033PE",+0005.2900,10,20000801,10,20000815
"12098","Londres I","232CR",+0027.6500,12,20000801,12,20000821
"17425","Londres II ","241TR",+0008.2400,84,20000801,84,20000821
"55115","París I","004DG",+0003.4800,10,20000801,10,20000815
"27666","Munich ","003CL",+0003.9300,10,20000801,10,20000815
"72514","Madrid ","306CS",+0005.6700,12,20000801,12,20000821
"57212","París I","247TC",+0006.7500,12,20000801,12,20000821
"61951","Madrid ","052BR",+0004.4100,10,20000801,10,20000815
"8046 ","Milán","164TR",+0004.6300,96,20000801,96,20000821
"21995","Fort Lauderdale","104DP",+0005.0000,12,20000801,12,20000821
"58865","Roma ","218SY",+0016.8900,12,20000801,12,20000821
"39637","Roma ","221CH",+0018.6500,12,20000801,12,20000821
"68694","Manhattan I","123CB",+0002.7400,12,20000801,12,20000821
"46997","Barcelona","071VA",+0002.5200,10,20000801,10,20000815
"83177","Londres II ","242TC",+0004.2300,12,20000801,12,20000821
"74374","Madrid ","051PE",+0006.6400,10,20000801,10,20000815
"6160 ","Londres I","233CS",+0023.1500,12,20000801,12,20000821
"17080","Munich ","246TR",+0011.8700,12,20000801,12,20000821
"59583","Miami Beach","281BC",+0013.8500,60,20000801,60,20000821
"19786","Miami Beach","034RA",+0003.9200,10,20000801,10,20000815
"30758","Barcelona","073GA",+0006.4100,10,20000801,10,20000815
"42746","Manhattan II ","242TC",+0004.2300,12,20000801,12,20000821
"74620","Miami Beach","278SY",+0003.4300,12,20000801,12,20000821
"48585","Roma ","220PN",+0017.1300,12,20000801,12,20000821
"71350","Fort Lauderdale","095CC",+0002.9800,10,20000801,10,20000815
"80612","Munich ","004DG",+0003.4800,10,20000801,10,20000815
"60896","Madrid ","053CA",+0005.8800,10,20000801,10,20000815
"81337","Barcelona","328BR",+0004.0700,12,20000801,12,20000821
"47541","Milán","165TR",+0004.3400,12,20000801,12,20000821
"17546","París I","005HU",+0004.8300,10,20000801,10,20000815
"91589","París I","248TR",+0011.6800,12,20000801,12,20000821
"54597","Manhattan I","122TI",+0005.7100,252,20000801,252,20000821
"15467","Roma ","219SY",+0018.2800,12,20000801,12,20000821
"40360","Munich ","247TC",+0006.7500,12,20000801,12,20000821
"19943","Londres I","234CH",+0024.8300,12,20000801,12,20000821
"77250","Londres II ","243TR",+0009.6700,12,20000801,12,20000821
"51037","Miami Beach","282BC",+0016.4200,12,20000801,12,20000821
"74473","Miami Beach","035RE",+0006.2200,10,20000801,10,20000815
"83650","Liverpool","178CH",+0007.8400,12,20000801,12,20000821
"16131","Fort Lauderdale","106BB",+0005.5500,12,20000801,12,20000821
"95373","Barcelona","327RM",+0006.3300,12,20000801,12,20000821
"55221","Londres II ","001CH",+0003.3000,10,20000801,10,20000815
"7998 ","París II ","161TR",+0010.6900,12,20000801,12,20000821
"4410 ","Madrid ","307MA",+0005.1100,12,20000801,12,20000821
"98057","Manhattan II ","243TR",+0009.6700,12,20000801,12,20000821
"51851","Barcelona","074IB",+0004.6800,10,20000801,10,20000815
"53338","Florencia","086AP",+0005.7600,10,20000801,10,20000815
"51157","París I","250RS",+0006.7300,12,20000801,12,20000821
"2300 ","Milán","166TR",+0005.0800,12,20000801,12,20000821
"35019","Barcelona","329EB",+0003.1000,12,20000801,12,20000821
"64079","Fort Lauderdale","094VS",+0004.3700,10,20000801,10,20000815
"78395","Fort Lauderdale","096GB",+0004.4400,10,20000801,10,20000815
"98862","Manhattan I","125CT",+0002.7600,312,20000801,312,20000821
"83509","París I","006MB",+0005.0800,10,20000801,10,20000815
"39742","Madrid ","054GD",+0004.3700,80,20000801,80,20000815
"32382","Londres I","235CS",+0024.3800,12,20000801,12,20000821
"37477","Munich ","248TR",+0011.6800,12,20000801,12,20000821
"78184","Londres II ","244TR",+0009.6700,12,20000801,12,20000821
"53038","Miami Beach","283BC",+0015.7100,36,20000801,36,20000821
"15368","Miami Beach","036RB",+0005.4000,30,20000801,30,20000815
"85741","Liverpool","179CH",+0004.9200,12,20000801,12,20000821
"53232","Liverpool","180CH",+0006.8800,12,20000801,12,20000821
"73574","París I","251RA",+0011.2100,48,20000801,48,20000821
"66476","Madrid ","310CB",+0004.4200,12,20000801,12,20000821
"62762","París II ","162TR",+0004.1800,12,20000801,12,20000821
"52106","Fort Lauderdale","097CB",+0003.3900,10,20000801,10,20000815
"40957","Fort Lauderdale","107CB",+0004.2500,12,20000801,12,20000821
"62144","Londres II ","002CO",+0003.4700,10,20000801,10,20000815
"61647","Madrid ","308ME",+0005.1800,12,20000801,12,20000821
"5895 ","Barcelona","075IB",+0005.0400,10,20000801,10,20000815
"70223","Barcelona","331BI",+0005.9500,12,20000801,12,20000821
"48430","Madrid ","299CS",+0012.4600,12,20000801,12,20000821
"16816","Madrid ","309CS",+0004.9900,12,20000801,12,20000821
"12165","Milán","167TR",+0006.4500,12,20000801,12,20000821
"51065","Londres II ","245TG",+0022.0700,12,20000801,12,20000821
"45883","Madrid ","055GP",+0003.9300,10,20000801,10,20000815
"51859","Miami Beach","037RO",+0006.5200,30,20000801,30,20000815
"93743","París I","252RA",+0012.5100,12,20000801,12,20000821
"52230","Miami Beach","284BS",+0013.4800,12,20000801,12,20000821
"37340","Madrid ","311CB",+0008.4100,12,20000801,12,20000821
"64250","París II ","163TR",+0007.5500,12,20000801,12,20000821
"61595","Barcelona","330RR",+0010.5600,12,20000801,12,20000821
"28095","Londres II ","003CL",+0003.9300,10,20000801,10,20000815
"83981","Barcelona","076ID",+0005.0700,20,20000801,20,20000815
"84416","Munich ","251RA",+0011.2100,96,20000801,96,20000821
"85191","Milán","168TR",+0007.8900,12,20000801,12,20000821
"16405","París I","007RL",+0004.1800,20,20000801,20,20000815
"3098 ","Manhattan I","127BC",+0002.2400,12,20000801,12,20000821
"59841","Barcelona","332CR",+0008.7100,12,20000801,12,20000821
"54444","Miami Beach","040ED",+0002.5700,10,20000801,10,20000815
"42488","Manhattan I","126MC",+0003.9500,12,20000801,12,20000821
"92819","París I","008MC",+0004.1500,20,20000801,20,20000815
"27671","Londres II ","246TR",+0011.8700,12,20000801,12,20000821
"60640","Florencia","087SE",+0002.6300,10,20000801,10,20000815
"72706","Barcelona","333BB",+0003.5600,12,20000801,12,20000821
"77878","Miami Beach","038SO",+0005.3300,10,20000801,10,20000815
"8532 ","Londres II ","004DG",+0003.4800,10,20000801,10,20000815
"81087","Milán","170TC",+0003.4000,12,20000801,12,20000821
"39303","París I","253RS",+0006.8900,12,20000801,12,20000821
"62015","Munich ","252RA",+0012.5100,12,20000801,12,20000821
"85406","Milán","169TR",+0005.3000,12,20000801,12,20000821
"24528","Miami Beach","041EG",+0004.6000,10,20000801,10,20000815
"25187","Manhattan II ","004DG",+0003.4800,10,20000801,10,20000815
"7768 ","Manhattan I","128CC",+0002.1700,24,20000801,24,20000821
"34509","Barcelona","077MA",+0003.1800,10,20000801,10,20000815
"86876","Londres II ","247TC",+0006.7500,12,20000801,9,20000821
"41548","Roma ","226CR",+0021.8600,12,20000801,12,20000821
"97795","Madrid ","056MV",+0003.1300,10,20000801,10,20000815
"54934","Londres I","236TR",+0013.1400,12,20000801,12,20000821
"84810","Munich ","007RL",+0004.1800,10,20000801,10,20000815
"11867","Miami Beach","286BR",+0018.9300,12,20000801,12,20000821
"34848","Munich ","008MC",+0004.1500,20,20000801,20,20000815
"92179","Florencia","088SG",+0003.4000,10,20000801,10,20000815
"63422","Liverpool","183CS",+0006.6400,12,20000801,12,20000821
"41354","Milán","171TC",+0002.6900,12,20000801,12,20000821
"37895","Miami Beach","039TS",+0004.8400,10,20000801,10,20000815
"96268","Florencia","100MC",+0006.6800,10,20000801,10,20000815
"86727","París I","009SD",+0004.3100,10,20000801,10,20000815
"35582","París I","255MA",+0005.8400,12,20000801,12,20000821
"16261","Londres I","237TC",+0006.3200,12,20000801,12,20000821
"82112","Munich ","253RS",+0006.8900,12,20000801,12,20000821
"68224","Barcelona","078MA",+0002.5500,10,20000801,10,20000815
"46453","París I","012CH",+0002.8200,30,20000801,30,20000815
"32494","Londres II ","005HU",+0004.8300,10,20000801,10,20000815
"27178","Miami Beach","042GO",+0002.7900,30,20000801,30,20000815
"71745","Londres II ","248TR",+0011.6800,12,20000801,12,20000821
"24899","Liverpool","182TR",+0004.4600,12,20000801,12,20000821
"65671","París I","010WS",+0005.0700,10,20000801,10,20000815
"33516","París II ","166TR",+0005.0800,12,20000801,12,20000821
"5650 ","Manhattan II ","005HU",+0004.8300,10,20000801,10,20000815
"37294","Manhattan II ","248TR",+0011.6800,12,20000801,12,20000821
"88957","Milán","172TC",+0004.0200,12,20000801,12,20000821
"17842","Florencia","089TM",+0006.1500,10,20000801,10,20000815
"55909","Madrid ","058MA",+0002.4400,10,20000801,10,20000815
"68073","Madrid ","313PA",+0004.5600,12,20000801,12,20000821
"9452 ","París I","257BR",+0006.4800,12,20000801,12,20000821
"37860","Manhattan I","129JR",+0002.3500,12,20000801,12,20000821
"1451 ","Munich ","254RS",+0005.4400,12,20000801,12,20000821
"78060","Barcelona","079MA",+0003.5100,70,20000801,70,20000815
"71005","Barcelona","080MA",+0003.9500,10,20000801,10,20000815
"80663","Londres II ","250RS",+0006.7300,12,20000801,12,20000821
"13089","Barcelona","335GB",+0009.3100,12,20000801,12,20000821
"75936","Londres I","238TR",+0009.9800,12,20000801,12,20000821
"70940","Miami Beach","043GG",+0004.1900,10,20000801,10,20000815
"92055","Munich ","009SD",+0004.3100,10,20000801,10,20000815
"77600","Munich ","255MA",+0005.8400,12,20000801,12,20000821
"29207","Londres II ","249TR",+0007.3000,12,20000801,12,20000821
"76705","Madrid ","314JE",+0004.9700,12,20000801,12,20000821
"86444","París I","013CT",+0005.2900,10,20000801,10,20000815
"71474","Barcelona","334RF",+0006.5100,12,20000801,12,20000821
"63019","Miami Beach","288BR",+0027.0600,12,20000801,12,20000821
"56799","Munich ","012CH",+0002.8200,50,20000801,50,20000815
"20805","París II ","167TR",+0006.4500,12,20000801,12,20000821
"56582","Londres II ","006MB",+0005.0800,10,20000801,10,20000815
"79900","París I","256SB",+0005.9900,12,20000801,12,20000821
"88467","Milán","173TG",+0019.8400,12,20000801,12,20000821
"79083","Barcelona","336BN",+0011.1500,12,20000801,12,20000821
"52326","Manhattan I","130SH",+0002.4800,12,20000801,12,20000821
"39120","Munich ","010WS",+0005.0700,10,20000801,10,20000815
"93045","Madrid ","315FI",+0003.7600,12,20000801,12,20000821
"22621","Madrid ","059MG",+0003.7800,20,20000801,20,20000815
"73884","Milán","175CS",+0005.9700,24,20000801,24,20000821
"77519","París I","258CS",+0010.8100,12,20000801,12,20000821
"92135","Roma ","228ME",+0020.6900,12,20000801,12,20000821
"30280","Barcelona","081MA",+0004.9600,10,20000801,10,20000815
"7513 ","Roma ","229CS",+0024.7100,12,20000801,12,20000821
"53733","Roma ","230CS",+0026.7400,12,20000801,12,20000821
"86510","Manhattan I","132DC",+0002.4700,108,20000801,108,20000821
"82995","Munich ","257BR",+0006.4800,12,20000801,12,20000821
"14844","Miami Beach","290BC",+0041.7900,12,20000801,12,20000821
"64791","Madrid ","060PR",+0004.1500,50,20000801,50,20000815
"50895","Florencia","102RB",+0004.1700,10,20000801,10,20000815
"98110","Liverpool","186CH",+0002.6800,12,20000801,12,20000821
"54733","Miami Beach","300CH",+0012.2900,12,20000801,12,20000821
"91882","Miami Beach","289BR",+0049.5700,12,20000801,12,20000821
"47873","Liverpool","184TR",+0006.4200,12,20000801,12,20000821
"93546","París II ","168TR",+0007.8900,12,20000801,12,20000821
"38206","Londres II ","252RA",+0012.5100,12,20000801,12,20000821
"15947","París I","259CF",+0010.7000,12,20000801,12,20000821
"2003 ","Munich ","256SB",+0005.9900,12,20000801,12,20000821
"44458","París I","260CM",+0009.5300,12,20000801,12,20000821
"4400 ","Roma ","231CH",+0022.4900,12,20000801,12,20000821
"39766","Florencia","104DP",+0005.0000,12,20000801,12,20000821
"47470","Londres I","241TR",+0008.2400,144,20000801,144,20000821
"33455","Londres II ","007RL",+0004.1800,10,20000801,10,20000815
"68779","Miami Beach","291BC",+0066.8200,12,20000801,12,20000821
"71815","París II ","170TC",+0003.4000,12,20000801,12,20000821
"97891","Munich ","258CS",+0010.8100,12,20000801,12,20000821
"67898","Madrid ","061PR",+0003.7900,10,20000801,10,20000815
"67951","Liverpool","187CH",+0003.9700,12,20000801,12,20000821
"57336","Barcelona","082QC",+0003.9000,50,20000801,50,20000815
"45812","París I","014PA",+0005.3000,10,20000801,10,20000815
"56823","París II ","169TR",+0005.3000,12,20000801,12,20000821
"28490","Londres II ","008MC",+0004.1500,80,20000801,80,20000815
"30966","Manhattan II ","007RL",+0004.1800,10,20000801,10,20000815
"43421","Florencia","103ST",+0004.3800,12,20000801,12,20000821
"70085","Madrid ","316MO",+0003.8700,12,20000801,12,20000821
"17078","Barcelona","338CO",+0101.1000,12,20000801,12,20000821
"20989","Manhattan II ","008MC",+0004.1500,10,20000801,10,20000815
"54337","Londres I","242TC",+0004.2300,12,20000801,12,20000821
"38672","Londres II ","253RS",+0006.8900,12,20000801,12,20000821
"55485","Manhattan I","133LP",+0001.4000,12,20000801,12,20000821
"41935","Munich ","259CF",+0010.7000,12,20000801,12,20000821
"99288","Miami Beach","292BC",+0099.2600,12,20000801,12,20000821
"52765","Munich ","260CM",+0009.5300,12,20000801,12,20000821
"17886","París II ","171TC",+0002.6900,12,20000801,12,20000821
"98316","Liverpool","188CB",+0005.9200,12,20000801,12,20000821
"16350","Miami Beach","301ME",+0017.4400,12,20000801,12,20000821
"79192","Barcelona","083QC",+0004.5600,10,20000801,10,20000815
"97643","Madrid ","317MA",+0003.9700,12,20000801,12,20000821
"95037","Florencia","106BB",+0005.5500,12,20000801,12,20000821
"2685 ","Milán","178CH",+0007.8400,12,20000801,12,20000821
"13891","París I","262BO",+0017.1500,120,20000801,120,20000821
"51933","Manhattan II ","011CH",+0005.4500,30,20000801,30,20000815
"34287","Londres II ","254RS",+0005.4400,12,20000801,12,20000821
"57107","Londres I","243TR",+0009.6700,12,20000801,12,20000821
"1311 ","Florencia","096GB",+0004.4400,10,20000801,10,20000815
"25227","Londres II ","009SD",+0004.3100,10,20000801,10,20000815
"84139","Londres II ","255MA",+0005.8400,12,20000801,12,20000821
"32697","París II ","172TC",+0004.0200,12,20000801,12,20000821
"36714","Londres I","001CH",+0003.3000,10,20000801,10,20000815
"40844","Manhattan II ","254RS",+0005.4400,12,20000801,12,20000821
"67817","Liverpool","190CH",+0006.6800,12,20000801,12,20000821
"11424","París I","261PV",+0010.0500,12,20000801,12,20000821
"88746","Londres II ","012CH",+0002.8200,130,20000801,130,20000815
"62087","Manhattan II ","255MA",+0005.8400,12,20000801,12,20000821
"92621","París II ","174CS",+0011.0400,48,20000801,48,20000821
"2041 ","París I","016PO",+0005.2500,10,20000801,10,20000815
"95013","Florencia","107CB",+0004.2500,12,20000801,12,20000821
"98885","Milán","179CH",+0004.9200,12,20000801,12,20000821
"74326","Milán","180CH",+0006.8800,12,20000801,12,20000821
"97575","París I","018AB",+0006.3600,10,20000801,10,20000815
"64190","París I","263BO",+0049.3000,12,20000801,12,20000821
"44600","Barcelona","084TE",+0005.0200,10,20000801,10,20000815
"89675","Londres II ","010WS",+0005.0700,10,20000801,10,20000815
"77070","Barcelona","086AP",+0005.7600,10,20000801,10,20000815
"30619","Manhattan I","134TR",+0006.7200,12,20000801,12,20000821
"6357 ","Florencia","105WP",+0004.7500,12,20000801,12,20000821
"30625","Londres I","244TR",+0009.6700,12,20000801,12,20000821
"4558 ","Miami Beach","302SC",+0019.0900,12,20000801,12,20000821
"87867","Munich ","262BO",+0017.1500,108,20000801,108,20000821
"86776","Manhattan II ","010WS",+0005.0700,10,20000801,10,20000815
"54533","París II ","173TG",+0019.8400,12,20000801,12,20000821
"30412","Londres I","002CO",+0003.4700,10,20000801,10,20000815
"23028","Madrid ","318SW",+0013.4900,72,20000801,72,20000821
"18029","Liverpool","189ME",+0006.9300,36,20000801,36,20000821
"10176","Manhattan II ","257BR",+0006.4800,12,20000801,12,20000821
"21752","París II ","175CS",+0005.9700,12,20000801,12,20000821
"75818","Londres II ","013CT",+0005.2900,10,20000801,10,20000815
"75718","Miami Beach","049BO",+0007.0000,10,20000801,10,20000815
"806","Miami Beach","050BR",+0004.2200,10,20000801,10,20000815
"30303","Munich ","261PV",+0010.0500,12,20000801,12,20000821
"34822","París I","264BO",+0558.5800,36,20000801,36,20000821
"51111","París I","020BA",+0003.2600,10,20000801,10,20000815
"43332","París I","019BA",+0002.2100,10,20000801,10,20000815
"39623","Londres I","245TG",+0022.0700,12,20000801,12,20000821
"47656","Barcelona","085TR",+0003.4100,10,20000801,10,20000815
"51554","Munich ","016PO",+0005.2500,10,20000801,10,20000815
"73184","Manhattan I","135TR",+0008.2400,12,20000801,9,20000821
"10429","Munich ","018AB",+0006.3600,10,20000801,10,20000815
"67626","Munich ","263BO",+0049.3000,12,20000801,12,20000821
"96571","Manhattan II ","256SB",+0005.9900,12,20000801,12,20000821
"87896","Londres II ","258CS",+0010.8100,12,20000801,12,20000821
"79359","Florencia","098IC",+0004.3000,10,20000801,10,20000815
"98226","Londres I","003CL",+0003.9300,10,20000801,10,20000815
"98223","Liverpool","202CH",+0015.2400,12,20000801,12,20000821
"57815","Fort Lauderdale","119AM",+0004.8500,12,20000801,12,20000821
"1909 ","Madrid ","319SW",+0016.1400,12,20000801,12,20000821
"60508","Fort Lauderdale","120CA",+0004.0100,12,20000801,12,20000821
"58147","París I","017WY",+0007.0100,10,20000801,10,20000815
"74346","Madrid ","065RS",+0002.4600,10,20000801,10,20000815
"44276","Madrid ","067CH",+0002.3000,10,20000801,10,20000815
"43513","París I","265BR",+0005.4100,36,20000801,36,20000821
"29208","Liverpool","200ZI",+0013.9400,12,20000801,12,20000821
"86004","Miami Beach","295GS",+0009.3600,72,20000801,72,20000828
"79644","Manhattan I","136TR",+0011.5600,24,20000801,24,20000821
"81717","Londres I","246TR",+0011.8700,12,20000801,12,20000821
"31106","París I","021BS",+0006.9800,10,20000801,10,20000815
"90830","Londres II ","259CF",+0010.7000,12,20000801,12,20000821
"88109","Miami Beach","294SH",+0008.4800,12,20000801,12,20000828
"54995","Londres II ","260CM",+0009.5300,12,20000801,12,20000821
"6958 ","Munich ","019BA",+0002.2100,10,20000801,10,20000815
"28458","Munich ","020BA",+0003.2600,10,20000801,10,20000815
"81182","Liverpool","193CB",+0007.7800,12,20000801,12,20000821
"29495","Londres I","004DG",+0003.4800,10,20000801,10,20000815
"9654 ","Madrid ","321SW",+0018.0600,60,20000801,60,20000821
"46070","Liverpool","192ME",+0007.5300,12,20000801,12,20000821
"1203 ","Manhattan II ","259CF",+0010.7000,12,20000801,12,20000821
"96998","Miami Beach","306CS",+0005.6700,12,20000801,12,20000821
"67289","Madrid ","066TA",+0003.8800,10,20000801,10,20000815
"38401","Manhattan II ","260CM",+0009.5300,12,20000801,12,20000821
"99735","Miami Beach","052BR",+0004.4100,10,20000801,10,20000815
"66612","Barcelona","087SE",+0002.6300,20,20000801,20,20000815
"52226","Milán","181TR",+0006.7100,36,20000801,36,20000821
"64347","Madrid ","068DB",+0002.7400,10,20000801,10,20000815
"77069","Londres II ","014PA",+0005.3000,10,20000801,10,20000815
"8558 ","París I","266BP",+0004.7900,12,20000801,12,20000821
"27640","Londres I","247TC",+0006.7500,12,20000801,9,20000821
"30343","Milán","183CS",+0006.6400,12,20000801,12,20000821
"61565","Fort Lauderdale","121GA",+0002.4300,12,20000801,12,20000821
"23579","Liverpool","201ZI",+0012.3900,12,20000801,12,20000821
"84621","Manhattan I","137TR",+0016.0000,12,20000801,12,20000821
"45169","París I","022CA",+0003.7800,90,20000801,90,20000815
"46547","Miami Beach","051PE",+0006.6400,10,20000801,10,20000815
"22319","Madrid ","322SW",+0059.4800,12,20000801,12,20000821
"5695 ","Miami Beach","053CA",+0005.8800,10,20000801,10,20000815
"94519","Barcelona","088SG",+0003.4000,10,20000801,10,20000815
"90881","Milán","182TR",+0004.4600,12,20000801,12,20000821
"50701","Manhattan I","138TC",+0005.1400,12,20000801,12,20000821
"23854","París I","267BP",+0004.9500,12,20000801,12,20000821
"3149 ","Roma ","236TR",+0013.1400,12,20000801,12,20000821
"11398","Londres II ","015PJ",+0004.8500,10,20000801,10,20000815
"55021","Londres I","005HU",+0004.8300,10,20000801,10,20000815
"35175","Londres I","248TR",+0011.6800,12,20000801,12,20000821
"79074","París I","023CH",+0006.0400,10,20000801,10,20000815
"99704","Londres II ","262BO",+0017.1500,108,20000801,108,20000821
"33868","Munich ","266BP",+0004.7900,12,20000801,12,20000821
"9219 ","Manhattan II ","015PJ",+0004.8500,10,20000801,10,20000815
"32263","Miami Beach","296SW",+0009.5300,12,20000801,12,20000821
"33265","Munich ","022CA",+0003.7800,100,20000801,100,20000815
"76323","Miami Beach","307MA",+0005.1100,12,20000801,12,20000821
"66346","París II ","180CH",+0006.8800,12,20000801,12,20000821
"79794","Miami Beach","297ME",+0012.0900,12,20000801,12,20000821
"856","Manhattan II ","262BO",+0017.1500,24,20000801,24,20000821
"77584","Fort Lauderdale","123CB",+0002.7400,12,20000801,12,20000821
"71849","Roma ","237TC",+0006.3200,12,20000801,12,20000821
"67002","Londres II ","261PV",+0010.0500,12,20000801,12,20000821
"14393","Manhattan I","140TC",+0004.1000,12,20000801,12,20000821
"95725","Manhattan I","139TC",+0004.2000,12,20000801,12,20000821
"64844","Londres I","250RS",+0006.7300,12,20000801,12,20000821
"34292","Madrid ","325GR",+0015.9300,12,20000801,12,20000821
"33872","Londres I","249TR",+0007.3000,12,20000801,12,20000821
"76551","Liverpool","194SB",+0009.9500,12,20000801,12,20000821
"4470 ","Barcelona","090VI",+0006.2500,10,20000801,10,20000815
"8094 ","París I","024CH",+0004.9600,10,20000801,10,20000815
"26869","Florencia","112PE",+0006.6800,12,20000801,12,20000821
"75996","Munich ","267BP",+0004.9500,12,20000801,12,20000821
"73257","Londres II ","018AB",+0006.3600,10,20000801,10,20000815
"44507","Londres II ","263BO",+0049.3000,12,20000801,12,20000821
"22291","Miami Beach","310CB",+0004.4200,12,20000801,12,20000821
"30547","Manhattan II ","016PO",+0005.2500,10,20000801,10,20000815
"3865 ","Londres I","006MB",+0005.0800,10,20000801,10,20000815
"36166","Munich ","023CH",+0006.0400,10,20000801,10,20000815
"42541","Madrid ","326BN",+0006.3000,12,20000801,12,20000821
"92102","Miami Beach","308ME",+0005.1800,12,20000801,12,20000821
